user_id,group,order,block,accuracy_abs,accuracy_rela,resptime_abs,resptime_rela,feedback_percent
43,random,0,0,0.8333333333333334,0.0,5.260798891385396,0.0,0.5555555555555556
43,random,0,1,0.7222222222222222,-0.1333333333333334,4.77241391605801,-0.0928347548367835,0.6666666666666666
43,random,0,2,0.6666666666666666,-0.2,5.123518347740173,-0.0260949993488671,0.5
43,random,0,3,0.7222222222222222,-0.1333333333333334,5.621466543939379,0.0685575822228405,0.5
43,random,0,4,0.8235294117647058,-0.011764705882353,4.624241394155166,-0.1210001580316249,0.4705882352941176
44,random,1,0,0.9473684210526316,0.0,4.920435667037964,0.0,0.4210526315789473
44,random,1,1,1.0,0.0555555555555556,3.9922391533851616,-0.1886411237669048,0.35
44,random,1,2,0.95,0.0027777777777777,4.515078866481781,-0.0823822986390556,0.45
44,random,1,3,1.0,0.0555555555555556,4.126483745045132,-0.161358053578776,0.2777777777777778
44,random,1,4,0.9,-0.0499999999999999,4.787279880046844,-0.0270617880207501,0.4
45,random,0,0,0.9444444444444444,0.0,5.634746498531765,0.0,0.3888888888888889
45,random,0,1,0.9444444444444444,0.0,4.856226695908441,-0.1381641219930979,0.3888888888888889
45,random,0,2,1.0,0.0588235294117647,4.908374522861681,-0.1289094329016137,0.5263157894736842
45,random,0,3,1.0,0.0588235294117647,4.902228581905365,-0.1300001547216491,0.45
45,random,0,4,1.0,0.0588235294117647,4.595467007160186,-0.184441215171327,0.4
46,random,1,0,0.8888888888888888,0.0,5.873102784156799,0.0,0.5
46,random,1,1,0.9,0.0125,5.581837177276611,-0.0495931397056257,0.55
46,random,1,2,0.95,0.06875,5.280844819545746,-0.1008424313990758,0.5
46,random,1,3,0.8421052631578947,-0.0526315789473684,5.476321559203298,-0.0675590466463234,0.5263157894736842
46,random,1,4,1.0,0.125,6.001126658916474,0.0217983371762247,0.2
47,rl,0,0,1.0,0.0,4.638769969344139,0.0,0.625
47,rl,0,1,0.95,-0.05,4.742662417888641,0.0223965510751961,0.4
47,rl,0,2,0.95,-0.05,4.991973400115967,0.0761416136402568,0.55
47,rl,0,3,1.0,0.0,4.335575973286348,-0.0653608603275188,0.4117647058823529
47,rl,0,4,1.0,0.0,4.3461454841825695,-0.0630823444782589,0.3888888888888889
48,rl,0,0,1.0,0.0,7.208704829216003,0.0,0.8571428571428571
48,rl,0,1,1.0,0.0,6.465632966586521,-0.1030798014669573,0.2857142857142857
48,rl,0,2,0.8461538461538461,-0.1538461538461538,6.078621112383329,-0.1567665403988497,0.4615384615384615
48,rl,0,3,0.9230769230769232,-0.0769230769230768,6.825109115013709,-0.0532128479789639,0.3076923076923077
48,rl,0,4,0.9230769230769232,-0.0769230769230768,7.526186337837806,0.0440414077345889,0.5384615384615384
49,random,0,0,0.95,0.0,5.087381875514984,0.0,0.55
49,random,0,1,1.0,0.0526315789473684,4.194885337352753,-0.1754333682827545,0.4
49,random,0,2,1.0,0.0526315789473684,4.365500497817993,-0.1418964401259766,0.6
49,random,0,3,1.0,0.0526315789473684,4.255876791477204,-0.1634445977094276,0.55
49,random,0,4,1.0,0.0526315789473684,3.969837379455567,-0.2196698662308087,0.55
50,random,0,0,0.95,0.0,3.688241183757782,0.0,0.45
50,random,0,1,1.0,0.0526315789473684,3.7575727105140686,0.0187979915905737,0.55
50,random,0,2,0.95,0.0,3.493512809276581,-0.052797082614538,0.4
50,random,0,3,0.8888888888888888,-0.0643274853801169,4.350372592608134,0.1795249756892895,0.3888888888888889
50,random,0,4,0.9473684210526316,-0.002770083102493,3.3922638140226664,-0.0802489194683189,0.631578947368421
51,random,1,0,1.0,0.0,6.221410274505615,0.0,0.3636363636363636
51,random,1,1,1.0,0.0,5.686046620210012,-0.086051816336473,0.3333333333333333
51,random,1,2,1.0,0.0,4.739613016446431,-0.2381770680084163,0.4166666666666667
51,random,1,3,1.0,0.0,5.665993324915568,-0.089275087975802,0.4666666666666667
51,random,1,4,0.9444444444444444,-0.0555555555555555,6.376470327377319,0.024923617962814,0.5
52,random,1,0,0.8666666666666667,0.0,5.630996831258138,0.0,0.5333333333333333
52,random,1,1,1.0,0.1538461538461538,5.064703517489964,-0.1005671519160929,0.5555555555555556
52,random,1,2,0.8888888888888888,0.0256410256410255,5.033848669793871,-0.1060466164977127,0.6111111111111112
52,random,1,3,1.0,0.1538461538461538,6.183758762147692,0.0981641346024428,0.4444444444444444
52,random,1,4,0.9230769230769232,0.0650887573964497,6.156243782777053,0.0932777920604082,0.4615384615384615
53,random,0,0,1.0,0.0,7.209556519985199,0.0,0.4375
53,random,0,1,1.0,0.0,7.237901493906975,0.0039315835645649,0.5
53,random,0,2,1.0,0.0,7.197620655360975,-0.0016555615579317,0.3684210526315789
53,random,0,3,1.0,0.0,7.432291841506958,0.0308944552836678,0.7333333333333333
53,random,0,4,1.0,0.0,6.980009502834744,-0.0318392700735671,0.7222222222222222
54,rl,0,0,0.9444444444444444,0.0,5.254934708277385,0.0,0.6666666666666666
54,rl,0,1,1.0,0.0588235294117647,4.587122130393982,-0.1270829448806449,0.4
54,rl,0,2,0.9473684210526316,0.0030959752321981,4.522660079755281,-0.1393499004599717,0.4736842105263157
54,rl,0,3,0.9473684210526316,0.0030959752321981,5.042040423343056,-0.0405132122001412,0.4736842105263157
54,rl,0,4,0.9444444444444444,0.0,4.6237580511305065,-0.120111227291306,0.4444444444444444
55,rl,0,0,0.95,0.0,4.529848444461822,0.0,0.55
55,rl,0,1,0.95,0.0,4.53510948419571,0.0011614162810059,0.35
55,rl,0,2,1.0,0.0526315789473684,4.000029952902543,-0.1169616374709033,0.3684210526315789
55,rl,0,3,1.0,0.0526315789473684,3.7998865962028505,-0.1611448721096664,0.45
55,rl,0,4,1.0,0.0526315789473684,3.986832821369171,-0.1198750090097474,0.45
56,random,0,0,0.875,0.0,5.943237364292145,0.0,0.5
56,random,0,1,1.0,0.1428571428571428,5.323200855936323,-0.1043263915523707,0.5714285714285714
56,random,0,2,1.0,0.1428571428571428,5.746602381978716,-0.033085500420165,0.5714285714285714
56,random,0,3,1.0,0.1428571428571428,5.48691600561142,-0.0767799316618871,0.4375
56,random,0,4,1.0,0.1428571428571428,5.690801165320656,-0.0424745275173027,0.6363636363636364
57,rl,0,0,0.9411764705882352,0.0,6.350019931793213,0.0,0.8235294117647058
57,rl,0,1,0.631578947368421,-0.3289473684210526,5.783720141962955,-0.0891807893381427,0.4210526315789473
57,rl,0,2,0.95,0.0093749999999999,4.439257633686066,-0.3009065040158949,0.4
57,rl,0,3,0.75,-0.203125,4.954974126815796,-0.2196915631701746,0.35
57,rl,0,4,0.85,-0.096875,5.029963374137878,-0.2078822699510105,0.5
58,random,1,0,0.8461538461538461,0.0,5.603130505635188,0.0,0.3076923076923077
58,random,1,1,0.9473684210526316,0.1196172248803827,4.578179296694304,-0.182924743214542,0.5789473684210527
58,random,1,2,0.9444444444444444,0.1161616161616161,5.694827715555827,0.0163653532303802,0.5
58,random,1,3,1.0,0.1818181818181818,5.898015096783638,0.052628542357148,0.625
58,random,1,4,0.9411764705882352,0.1122994652406417,5.356861437068266,-0.0439520493622705,0.5882352941176471
59,random,0,0,0.9473684210526316,0.0,5.294977175562005,0.0,0.4736842105263157
59,random,0,1,1.0,0.0555555555555556,5.129781108153494,-0.031198636355024,0.5263157894736842
59,random,0,2,0.9375,-0.0104166666666666,6.119795888662338,0.1557737995372543,0.25
