participant,group,order,session,step,num_1,num_2,num_3,truth,feedback,accuracy,resptime,attention,attentiontime,anxiety,anxietytime,task
35969507,rl,1,formal,122.0,35.0,13.0,5.0,0.0,0.0,1.0,3.052936792373657,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,123.0,25.0,13.0,6.0,1.0,0.0,1.0,2.726538896560669,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,124.0,38.0,22.0,8.0,1.0,0.0,1.0,2.4333388805389404,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,125.0,27.0,13.0,4.0,0.0,0.0,0.0,3.295510768890381,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,126.0,45.0,34.0,8.0,0.0,0.0,1.0,3.644609928131104,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,127.0,59.0,17.0,7.0,1.0,0.0,1.0,3.4410228729248047,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,128.0,25.0,19.0,6.0,1.0,0.0,1.0,2.2211482524871826,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,129.0,31.0,13.0,5.0,0.0,0.0,1.0,2.200744152069092,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,130.0,44.0,17.0,9.0,1.0,0.0,1.0,2.568134307861328,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,131.0,79.0,49.0,3.0,1.0,0.0,1.0,3.1610710620880127,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,132.0,29.0,17.0,4.0,1.0,0.0,1.0,2.5743541717529297,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,133.0,64.0,24.0,8.0,1.0,0.0,1.0,1.8591721057891848,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,134.0,68.0,22.0,3.0,0.0,0.0,1.0,3.156434774398804,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,137.0,35.0,26.0,8.0,0.0,0.0,1.0,2.639113187789917,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,138.0,41.0,32.0,9.0,1.0,0.0,1.0,2.607081890106201,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,139.0,87.0,51.0,9.0,1.0,0.0,1.0,2.435011148452759,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,140.0,89.0,57.0,8.0,1.0,0.0,1.0,3.408774852752685,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,141.0,51.0,43.0,9.0,0.0,0.0,1.0,1.914153814315796,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,142.0,73.0,33.0,6.0,0.0,0.0,1.0,1.703303337097168,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,143.0,36.0,18.0,9.0,1.0,0.0,1.0,1.577476978302002,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,144.0,97.0,79.0,4.0,0.0,0.0,1.0,2.692247152328491,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,145.0,27.0,14.0,8.0,0.0,0.0,1.0,1.8898191452026367,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,146.0,96.0,22.0,3.0,0.0,0.0,1.0,2.5260119438171387,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,147.0,41.0,36.0,4.0,0.0,0.0,1.0,2.1593129634857178,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,149.0,76.0,19.0,6.0,0.0,0.0,1.0,4.863652944564819,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,150.0,48.0,17.0,6.0,0.0,0.0,1.0,2.423955202102661,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,151.0,79.0,33.0,4.0,0.0,0.0,1.0,2.259526014328003,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,152.0,57.0,29.0,7.0,1.0,0.0,1.0,4.611485004425049,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,153.0,52.0,12.0,8.0,1.0,0.0,1.0,1.83929705619812,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,154.0,43.0,24.0,8.0,0.0,0.0,1.0,4.453091859817505,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,155.0,66.0,52.0,7.0,1.0,0.0,1.0,1.8279969692230225,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,157.0,57.0,36.0,9.0,0.0,0.0,1.0,6.983098983764648,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,158.0,52.0,19.0,3.0,1.0,0.0,1.0,6.657224893569946,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,159.0,94.0,55.0,4.0,0.0,0.0,1.0,3.028749704360962,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,160.0,61.0,13.0,6.0,1.0,0.0,0.0,2.1541740894317627,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,161.0,93.0,58.0,7.0,1.0,0.0,1.0,3.85265588760376,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,162.0,31.0,15.0,5.0,0.0,0.0,1.0,2.0229649543762207,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,163.0,84.0,54.0,5.0,1.0,0.0,1.0,2.341937780380249,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,164.0,51.0,47.0,7.0,0.0,0.0,1.0,3.602797031402588,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,165.0,93.0,45.0,4.0,1.0,0.0,1.0,2.904505968093872,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,166.0,36.0,13.0,6.0,0.0,0.0,1.0,2.9408187866210938,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,167.0,26.0,14.0,8.0,0.0,0.0,1.0,1.8768017292022705,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,168.0,67.0,46.0,3.0,1.0,0.0,1.0,2.983375072479248,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,169.0,49.0,12.0,5.0,0.0,0.0,1.0,2.262880086898804,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,170.0,51.0,27.0,7.0,0.0,0.0,1.0,4.917066812515259,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,171.0,52.0,31.0,3.0,1.0,0.0,1.0,4.387271881103516,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,172.0,78.0,16.0,5.0,0.0,0.0,1.0,2.48779296875,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,173.0,66.0,39.0,9.0,1.0,0.0,1.0,2.705965042114258,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,174.0,53.0,41.0,7.0,0.0,0.0,1.0,1.8562169075012207,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,175.0,23.0,16.0,5.0,0.0,0.0,1.0,1.880518913269043,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,176.0,47.0,11.0,7.0,0.0,0.0,1.0,2.33784818649292,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,177.0,62.0,37.0,5.0,1.0,0.0,1.0,2.670278310775757,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,178.0,39.0,21.0,8.0,0.0,0.0,1.0,3.9568259716033936,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,179.0,77.0,29.0,6.0,1.0,0.0,1.0,4.398800849914551,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,180.0,33.0,18.0,9.0,0.0,0.0,1.0,2.473487138748169,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,181.0,86.0,23.0,7.0,1.0,0.0,1.0,2.82275390625,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,182.0,39.0,18.0,7.0,1.0,0.0,1.0,3.2650339603424072,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,185.0,92.0,17.0,3.0,1.0,0.0,1.0,5.205630302429199,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,186.0,64.0,12.0,4.0,1.0,0.0,0.0,5.115962982177734,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,187.0,88.0,46.0,7.0,1.0,0.0,1.0,3.726963996887207,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,189.0,77.0,69.0,6.0,0.0,0.0,1.0,1.8358449935913088,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,190.0,33.0,17.0,9.0,0.0,0.0,1.0,2.157398223876953,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,191.0,65.0,16.0,7.0,1.0,0.0,1.0,2.418534994125366,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,192.0,37.0,19.0,9.0,1.0,0.0,1.0,2.439298152923584,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,193.0,78.0,26.0,4.0,1.0,0.0,1.0,4.9880030155181885,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,194.0,47.0,36.0,3.0,0.0,0.0,0.0,2.0705678462982178,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,195.0,67.0,28.0,6.0,0.0,0.0,1.0,3.2963321208953857,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,196.0,99.0,81.0,5.0,0.0,0.0,1.0,2.9533140659332275,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,197.0,71.0,64.0,7.0,1.0,0.0,1.0,2.653259038925171,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,198.0,35.0,11.0,3.0,1.0,0.0,1.0,2.214334011077881,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,199.0,75.0,36.0,3.0,1.0,0.0,1.0,4.388139963150024,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
35969507,rl,1,formal,200.0,56.0,16.0,4.0,1.0,0.0,1.0,1.726855993270874,6.0,3.1546170711517334,5.0,2.0684738159179688,1.0
37393138,random,1,calib,1.0,28.0,12.0,4.0,1.0,0.0,1.0,4.808120012283325,-1.0,-1.0,-1.0,-1.0,-1.0
37393138,random,1,calib,3.0,32.0,28.0,9.0,0.0,0.0,1.0,3.0529978275299072,-1.0,-1.0,-1.0,-1.0,-1.0
37393138,random,1,calib,4.0,59.0,43.0,4.0,1.0,0.0,1.0,6.039217948913574,-1.0,-1.0,-1.0,-1.0,-1.0
37393138,random,1,calib,5.0,39.0,21.0,9.0,1.0,0.0,1.0,6.60934591293335,-1.0,-1.0,-1.0,-1.0,-1.0
37393138,random,1,calib,6.0,72.0,36.0,3.0,1.0,0.0,1.0,3.0493671894073486,-1.0,-1.0,-1.0,-1.0,-1.0
37393138,random,1,calib,7.0,33.0,19.0,9.0,0.0,0.0,1.0,5.71439003944397,-1.0,-1.0,-1.0,-1.0,-1.0
37393138,random,1,calib,8.0,94.0,11.0,3.0,0.0,0.0,1.0,6.835440158843994,-1.0,-1.0,-1.0,-1.0,-1.0
37393138,random,1,formal,1.0,54.0,22.0,8.0,1.0,0.0,1.0,7.19182014465332,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,2.0,99.0,27.0,6.0,1.0,0.0,1.0,7.419498920440674,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,4.0,82.0,77.0,7.0,0.0,0.0,1.0,4.312453985214233,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,5.0,43.0,21.0,4.0,0.0,1.0,1.0,5.648158073425293,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,6.0,59.0,22.0,6.0,0.0,1.0,1.0,4.957233905792236,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,7.0,68.0,12.0,4.0,1.0,1.0,1.0,4.571171998977661,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,8.0,25.0,16.0,3.0,1.0,0.0,1.0,6.717472791671753,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,9.0,39.0,14.0,7.0,0.0,1.0,1.0,4.959024906158447,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,10.0,33.0,21.0,4.0,1.0,1.0,0.0,4.879608631134033,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,11.0,95.0,86.0,6.0,0.0,0.0,1.0,4.905824899673462,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,12.0,36.0,27.0,3.0,1.0,1.0,1.0,3.040656805038452,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,13.0,42.0,18.0,6.0,1.0,1.0,1.0,2.630545139312744,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,14.0,77.0,15.0,4.0,0.0,0.0,1.0,8.136876821517944,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,15.0,48.0,25.0,4.0,0.0,0.0,1.0,8.714768171310425,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,17.0,49.0,39.0,8.0,0.0,1.0,1.0,3.175566911697388,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,18.0,77.0,41.0,3.0,1.0,1.0,1.0,6.682742118835449,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,20.0,46.0,15.0,7.0,0.0,0.0,1.0,4.103960752487183,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,21.0,48.0,15.0,3.0,1.0,1.0,1.0,5.506953954696655,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,22.0,23.0,15.0,4.0,1.0,0.0,1.0,5.997713088989258,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,23.0,73.0,53.0,5.0,1.0,0.0,1.0,7.300425052642822,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,24.0,35.0,23.0,7.0,0.0,0.0,1.0,3.913357973098755,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,26.0,98.0,63.0,7.0,1.0,1.0,1.0,5.265650987625122,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,27.0,93.0,85.0,6.0,0.0,0.0,1.0,3.792640209197998,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,29.0,75.0,49.0,5.0,0.0,1.0,1.0,6.2050089836120605,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,30.0,92.0,17.0,5.0,1.0,0.0,0.0,3.909135818481445,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,31.0,34.0,13.0,5.0,0.0,1.0,1.0,3.9513189792633057,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,32.0,77.0,12.0,5.0,1.0,1.0,1.0,2.475649118423462,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,33.0,97.0,81.0,8.0,1.0,1.0,1.0,6.914299726486206,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,35.0,55.0,41.0,7.0,1.0,1.0,1.0,5.200074911117554,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,36.0,72.0,24.0,4.0,1.0,0.0,1.0,4.565075874328613,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,37.0,56.0,44.0,7.0,0.0,1.0,1.0,5.609882116317749,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,38.0,64.0,36.0,4.0,1.0,0.0,1.0,2.9824910163879395,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,39.0,64.0,49.0,7.0,0.0,1.0,1.0,5.687019109725952,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,40.0,92.0,65.0,5.0,0.0,1.0,1.0,4.283370971679688,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,41.0,31.0,23.0,9.0,0.0,0.0,1.0,5.341362953186035,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,42.0,48.0,11.0,5.0,0.0,1.0,1.0,5.651092052459717,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,45.0,51.0,45.0,6.0,1.0,0.0,1.0,7.507230043411255,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,46.0,67.0,15.0,3.0,0.0,1.0,1.0,5.380713939666748,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,47.0,84.0,22.0,3.0,0.0,0.0,1.0,9.213265895843506,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,48.0,86.0,77.0,3.0,1.0,0.0,1.0,3.070589780807495,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,49.0,65.0,43.0,8.0,0.0,0.0,1.0,6.20991587638855,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,52.0,77.0,61.0,8.0,1.0,1.0,1.0,7.134324073791504,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,53.0,22.0,14.0,8.0,1.0,1.0,1.0,4.331857204437256,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,54.0,53.0,41.0,4.0,1.0,0.0,1.0,6.223568916320801,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,55.0,53.0,32.0,7.0,1.0,0.0,1.0,4.7535810470581055,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,56.0,97.0,68.0,8.0,0.0,0.0,1.0,9.766082048416138,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,57.0,82.0,41.0,6.0,0.0,0.0,1.0,6.045155763626099,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,58.0,82.0,65.0,9.0,0.0,1.0,1.0,5.937091112136841,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,59.0,76.0,41.0,7.0,1.0,0.0,1.0,5.279698848724365,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,61.0,47.0,29.0,3.0,1.0,1.0,0.0,5.675374746322632,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,62.0,36.0,29.0,7.0,1.0,0.0,1.0,8.454052925109863,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,63.0,36.0,24.0,3.0,1.0,1.0,1.0,3.3111581802368164,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,64.0,89.0,17.0,3.0,1.0,1.0,1.0,8.383511066436768,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,65.0,25.0,17.0,8.0,1.0,1.0,1.0,5.460642099380493,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,66.0,79.0,28.0,4.0,0.0,0.0,1.0,4.035013198852539,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,67.0,35.0,21.0,7.0,1.0,1.0,1.0,6.397073984146118,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,68.0,37.0,22.0,3.0,1.0,1.0,1.0,3.304982185363769,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,69.0,95.0,23.0,6.0,1.0,0.0,1.0,5.440701007843018,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,70.0,57.0,15.0,3.0,1.0,1.0,1.0,9.04477596282959,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,71.0,69.0,35.0,5.0,0.0,1.0,1.0,7.020251750946045,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,72.0,65.0,35.0,9.0,0.0,0.0,1.0,5.926823139190674,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,73.0,76.0,45.0,6.0,0.0,1.0,1.0,4.913290977478027,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,74.0,77.0,67.0,3.0,0.0,1.0,1.0,2.4987080097198486,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,75.0,31.0,15.0,4.0,1.0,1.0,1.0,4.416130065917969,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,76.0,74.0,45.0,4.0,0.0,1.0,1.0,8.196770191192627,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,78.0,75.0,45.0,3.0,1.0,0.0,1.0,6.85678505897522,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,79.0,47.0,21.0,8.0,0.0,0.0,1.0,5.391639947891235,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,80.0,97.0,31.0,3.0,1.0,0.0,1.0,3.723769187927246,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,81.0,98.0,34.0,4.0,1.0,0.0,1.0,4.372158050537109,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,82.0,21.0,19.0,4.0,0.0,1.0,1.0,2.596442699432373,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,83.0,52.0,31.0,3.0,1.0,0.0,1.0,4.699418306350708,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,84.0,56.0,23.0,3.0,1.0,1.0,1.0,7.166664123535156,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,85.0,56.0,16.0,5.0,1.0,0.0,1.0,2.9564900398254395,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,86.0,96.0,59.0,3.0,0.0,1.0,1.0,8.341364860534668,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,88.0,87.0,44.0,4.0,0.0,0.0,1.0,3.364104986190796,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,89.0,72.0,41.0,8.0,0.0,1.0,1.0,5.103657960891724,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,90.0,69.0,27.0,6.0,1.0,0.0,1.0,5.451206922531128,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,91.0,98.0,83.0,5.0,1.0,1.0,1.0,8.1230788230896,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,92.0,99.0,19.0,4.0,1.0,1.0,1.0,3.902077198028565,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,93.0,43.0,36.0,8.0,0.0,1.0,1.0,3.28474497795105,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,94.0,24.0,12.0,6.0,1.0,0.0,1.0,1.9243879318237305,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,95.0,37.0,11.0,3.0,0.0,1.0,1.0,5.280333042144775,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,96.0,64.0,28.0,4.0,1.0,0.0,1.0,9.814257860183716,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,97.0,75.0,69.0,4.0,0.0,0.0,1.0,5.050104141235352,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,98.0,97.0,42.0,4.0,0.0,1.0,1.0,7.633744955062866,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,100.0,89.0,37.0,6.0,0.0,1.0,1.0,5.10971212387085,5.0,3.538761854171753,6.0,2.8159899711608887,0.0
37393138,random,1,formal,102.0,58.0,14.0,6.0,0.0,0.0,1.0,5.96618127822876,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,103.0,66.0,13.0,7.0,0.0,0.0,1.0,4.084777116775513,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,104.0,25.0,15.0,6.0,0.0,0.0,1.0,3.410567045211792,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,106.0,37.0,23.0,4.0,0.0,0.0,1.0,4.064531087875366,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,107.0,78.0,63.0,5.0,1.0,0.0,1.0,3.2436020374298096,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,108.0,73.0,46.0,9.0,1.0,0.0,1.0,7.068846225738525,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,109.0,62.0,47.0,8.0,0.0,0.0,1.0,5.676913022994995,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,110.0,35.0,14.0,3.0,1.0,0.0,1.0,5.276568174362183,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,111.0,38.0,29.0,3.0,1.0,0.0,1.0,3.3522698879241943,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,113.0,43.0,19.0,8.0,1.0,0.0,1.0,8.347106695175171,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,114.0,77.0,14.0,7.0,1.0,0.0,1.0,5.3004560470581055,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,115.0,46.0,29.0,4.0,0.0,0.0,1.0,8.032004117965698,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,116.0,45.0,15.0,5.0,1.0,0.0,1.0,2.2393548488616943,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,117.0,44.0,27.0,9.0,0.0,0.0,1.0,6.93306303024292,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,118.0,43.0,13.0,4.0,0.0,0.0,1.0,5.048332929611206,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
37393138,random,1,formal,119.0,71.0,17.0,3.0,1.0,0.0,1.0,9.481635093688965,6.0,3.1726529598236084,3.0,3.17246413230896,1.0
